32289_at	PTPRS	8.4	1.6	8.1	4	4.8	3.5	2.6	8.5	2	3.1	1.2	4.8	3.2	3	4.9	4.4	13.4	5.5	2.4	6.8	4.7	
32292_at	COLEC10	14.5	13.3	14.3	11.5	29.2	14.3	13.8	6.1	24.8	20.4	12.6	46.2	5	9.7	5.5	8.4	46.1	5.1	46.4	48	41.1	
32296_at	CA5A	12.5	4.3	5.4	2.8	7.8	3.2	1.8	3.1	16.1	5.7	4.7	5.3	4.1	8.1	4.6	4.9	9.8	4.4	5.8	6.4	5.1	
32297_s_at	KLRC2	64.9	18.5	15.8	47.9	33.7	67	32.4	21.7	27.9	24.1	40	72.8	10.1	14.1	26.4	20.4	96.6	39.9	44.7	9.9	23.8	
322_at	PIK3R3	2.7	5.4	10.9	3.7	29.3	11	2.2	11.5	32	24.3	21.5	38.9	6.4	5	15.7	2.5	59.2	28.9	15.8	8.3	27.1	
32302_g_at	GUCY1A2	32.3	9.4	10.8	8.1	29.9	9.2	7.4	4.6	3.8	3.5	41.8	52.2	5.7	12.4	16.9	3.7	46.6	18.1	8.8	6.3	8	
32309_at	U22172	2.2	10	13.5	1.5	1	2.6	2.8	1.5	0.7	4.6	8.1	2.2	0.5	1	7.8	5.1	6.8	3.1	1.7	3.2	4.8	
32319_at	TNFSF4	16.6	8.5	8.7	8.9	31.7	11.3	25.8	46.7	10.7	31.2	7.6	14.9	22.4	24.7	5.7	24.9	126.7	2.8	18	14.8	3.9	
32327_at	POU3F2	13.4	6.6	35	20.4	6.6	2.3	2.5	7.2	19.2	5.4	3.4	8.8	8.7	5.3	6	9.2	17.6	20.3	8.8	40.4	4.7	
32330_at	RPS11	11438.3	7159.1	9323.2	6332.9	6560.1	8841.7	6650	8397.5	10615.3	14473.9	14163.2	7855	8141.9	8247.9	7786.2	6615.8	6794.3	8251.2	7134.3	9398.4	8985	
32342_at	CYP11B2	18.2	8.7	6.8	4.3	3.2	6.3	4.9	3.5	6.3	5.9	33	11.9	5.4	3.7	4	4.5	30.8	9.1	35.2	15.6	10.2	
32344_r_at	KCNA4	1.8	7.7	13.4	1.9	1.8	7.2	8.1	5.7	9.4	14.9	1.1	13.1	2	9	17.6	6.6	5.9	2.4	0.6	9.4	1.7	
32345_at	NTRK3	4.2	8.1	16.7	2.5	9.5	8.3	4.3	9.9	22.5	16.7	3.4	50.4	9	2.3	17.9	3.8	13.4	6.3	25.4	8	5.5	
32346_at	AL049351	7.8	11.5	17.1	14.6	26	25.7	17.6	17.9	13.6	23.4	29.1	33.2	6	11.9	8.7	12.6	45.2	42.4	31.1	17.2	21.2	
32348_at	AL109726	6.6	6.2	2.5	4	1.3	1.1	9	2.9	3	21	5.5	2.5	1.1	6.4	3.7	0.9	2.3	3.8	10.4	9.2	3.6	
32361_s_at	TOP3B	4.5	4	3.9	3.9	6.6	3.7	2	5.6	4.8	3	6.2	4.2	5.8	11.2	6.2	5.7	5	2.6	4.5	9.5	5.5	
32378_at	PKM	639.5	473.8	655.3	670.5	770.4	555.7	1058.2	849.8	524.2	869.4	985.7	905.6	882.3	703.1	800.5	617	498.4	588.7	773.8	709.6	567.3	
32383_at	GHRHR	4.4	5	3	11	8	8.4	1.5	4.1	5.5	3.6	5.1	12.7	2.2	3.3	2.3	5.9	45.3	23.3	7.5	18.8	6	
32387_at	PLA2G15	19.2	86.8	67.4	28.4	23	3.4	3.1	44.4	9.8	10	8.1	10.7	53.7	77.9	61.9	109.7	34.8	5	10.4	32.1	31.5	
32388_at	AB007973	21.4	8.1	2.7	9.5	1.9	11.5	5.4	10.5	16.8	5.6	1	3.5	6.8	1.8	12.9	3.4	4.1	3.2	5.9	17.6	19	
32389_at	W25892	15.8	3.2	20.5	18.2	137.5	17.1	2.9	4.8	4.1	7.6	4.9	66.6	9.4	2.5	2.8	3.5	37.3	17.1	54.1	32.7	5.1	
32398_s_at	LRP8	3.6	3.3	3.2	1.6	12.2	12.5	8.3	4.5	3.7	2.4	13	5.6	5.6	8.9	9.8	1.6	9.2	8.8	6.3	3.3	17.1	
323_at	PSKH1	184.5	189.2	100.1	64.3	135.6	45.7	58.9	152	21.8	20.7	48.6	32.2	158.7	164.7	124	141.1	44.9	20.1	28.7	22.7	147.6	
32403_at	HTR7P1	3.4	6.1	10	8.2	5.5	12.8	13	2.7	13.9	9.5	16.3	11.9	3.7	3	7.5	3.6	50.1	28.3	10	7.7	13.2	
32404_at	CNGA3	14.1	16.7	11.9	14.2	4.3	13.8	1.9	1.4	14.5	18.4	2.4	8.9	1.3	4.1	13.3	5.3	24.7	5.8	9.3	2.8	2.1	
32408_s_at	LOC649330	729.9	500	564	571.7	550.7	692.9	672.8	539.1	405.8	459	602.9	309.6	793.8	714.7	595.7	665.8	277.1	497.2	284.9	503.7	329.4	
32413_at	RPS14	15	19.6	2.1	17.5	29	18	1.7	8	25.4	5.2	11.4	6.5	15.6	14.3	3.1	3	45.2	20.2	13.4	20.2	4.1	
32420_at	GPR6	39.5	40.9	52	20.3	43.4	43.2	22.2	34.6	61.1	10.8	24.8	91.5	33.4	26.2	10.5	59.7	107.6	24.4	66.2	54.7	52	
32421_at	AKAP5	2.2	1.8	1.5	0.6	2	0.4	0.9	2.1	2.5	7	1.1	16.2	0.8	0.5	0.3	0.4	3	1.4	0.7	5	2.2	
32422_at	DOC2B	4.9	17.9	10.6	11.1	15.3	15.4	16.6	17.9	15.5	18.9	26.4	21.5	7.5	12.4	18.6	6.9	25.5	27.6	23.3	24.7	14.2	
32425_at	CHRNA2	45.6	66.5	57.7	41.1	67.9	22.9	40.6	50.4	46.5	17.6	47.6	66.6	24.1	47.2	41.5	40.7	55.3	43.2	46.6	17.1	37.4	
32428_at	AF026564	28.3	18.9	3.8	22.7	6.7	31.2	2.5	12.4	18	5.2	4.4	32.3	16.8	23.6	9.2	9.9	38.9	15.6	22.3	19.9	10.9	
32429_f_at	ZNF33B	18.7	15	23.6	17.6	23.2	18.9	13.1	17.2	30	10.8	18.8	23.3	7.5	11.4	16.1	24.4	33.8	22.1	15.5	38	27.4	
32432_f_at	RPL15	6688.6	3784	3510.2	3383.4	3046.4	4373.9	3684.2	4019.8	4321	6491.3	5980.4	3582.5	4302.3	3678.7	2708.7	3545.6	2746.1	5180.2	2124.9	3879.9	3414.8	
32433_at	RPL15	466	348.1	295.2	330.2	233.3	414.5	362.4	289	341.7	387.2	406.8	319.9	378.7	394.3	231.6	341.3	293.5	379.2	209.2	223.5	335	
32438_at	RPS20	8975.7	7336.6	9793.3	6668.9	6871.7	8802.3	5695.6	9660.6	11485.6	12707.9	19587.9	10254.1	8529.2	9331.6	8722.7	7036.4	7103.3	9232.8	9463.7	9995.9	12650.3	
32441_at	CTPS1	2.8	8.8	2.1	2.8	1.3	11.7	6.3	2.9	2.2	2.1	3	3.3	7.1	1.2	1.6	0.6	1.7	0.9	2.6	4.2	0.8	
32442_at	LOC100506699	11.3	2.6	4	2.7	14.2	6	2.4	2.4	3.4	14.6	4.1	6.7	2.6	3.7	2.1	4.7	6.5	3.6	5	3.5	5.2	
32450_at	SCN7A	28.4	5.3	5.3	16.5	22.1	4.8	11.6	8.3	23.7	40.5	32.1	45.8	3.4	20.7	11.5	4.1	43.1	31	7.9	6.6	17.9	
32451_at	MS4A3	3.5	5.2	2.6	8.4	4.6	7.6	2.8	8.1	17.6	3.4	6.5	3.3	3.3	4.5	3.3	15.1	13.1	6.5	14.1	29.2	16.8	
32452_at	CDK3	73.4	178.1	112.3	110.8	187.8	120.3	106.7	149.9	107.8	78.2	142.9	182	86.2	159.1	144.4	157.6	124.8	127.4	127.2	123.6	101.3	
32454_at	AL080215	0.8	4.8	3.4	8	1	8.7	1.4	6.2	3.6	4.5	1.9	2	5.9	0.8	6.6	2.6	22.6	2.8	17.8	18.7	16.8	
32455_s_at	PELP1	29	23.1	47.3	38.7	6	52.3	37.7	28.8	41.5	36.4	47.2	28.6	31.2	30.9	31	21.5	9.1	30.9	26.3	42	37.2	
32456_s_at	ATP2B3	9.6	7.3	5.1	14	12.2	13.2	15	32.3	10.5	8.6	18.2	34.8	13.7	4.5	23.1	5	4.7	31.7	34.3	42.3	22.3	
32457_f_at	PRB4	2.7	4.4	21.6	5.4	26.5	5.2	3	20.7	28.4	5.2	6.8	10.1	3.2	3.7	5	5.5	48.4	7	26.9	8.6	6	
32460_at	GABRB2	23.5	47	28.1	31.1	29.9	23	17	36.9	29	15	10.8	48.1	17.7	35	45.8	27.6	72.5	38.3	41.2	48.9	50.7	
32461_f_at	ZNF81	17.1	16.3	2.7	12.2	21	6.1	3	8.2	20.4	2.2	10.5	33.3	4.2	9.7	15.2	13.6	36.8	8.2	5.5	41.4	1.9	
32462_s_at	ARHGAP6	1.3	1.8	5.8	8.9	3.2	8.1	1.8	1.6	25.6	32.7	9.7	6.5	1.6	2.1	5.6	1.2	7.4	1.9	7.4	18.5	4.6	
32464_at	DEFB4A	8.2	8.8	7.8	39.8	12.1	48.7	12.5	30.1	48.6	24.2	33.3	63.3	26.7	17.1	30	35.3	83.8	35.1	78.7	21.2	63.2	
32470_at	GIF	4.7	1	0.6	0.7	1.1	1.8	0.7	1.1	1.8	3.1	1.5	2.8	0.9	0.6	1.1	0.9	4.9	3.9	1.1	3.4	1.3	
32472_at	OXT	21.9	7.8	35	16.4	45.8	12	13.9	23.1	10.1	9.2	27.4	19.7	36	29	19.1	8.6	9.9	14.8	11.3	10.9	7.9	
32473_at	KCNA6	4.6	4.8	6.3	3.9	18.4	9.1	3.6	1.3	3.9	3.1	4.4	4.4	2.9	1.7	4.9	9	16.4	5.5	18.4	8.8	1.4	
32476_at	MAGEB3	4	0.9	1.9	0.8	2.1	0.7	0.5	2	3	25.8	3	5.2	1.1	0.8	2.1	0.9	5.8	2.2	1.3	12.9	2.3	
32479_at	TNFRSF11A	6.8	9.7	5.5	1.6	4.6	2.7	1.9	12.1	16.6	3	6.5	36.8	1.9	3.1	13.8	4	35.5	2.8	8.1	22.2	7.2	
32484_at	ACKR2	18.7	44	65.2	34.7	54.8	39.2	37.2	62.5	42.2	62	57.8	105.3	40.5	34.6	49.9	8.5	158.4	49.7	81.8	80.2	110.6	
32487_s_at	RPLP2	5750.1	4734.8	6347.4	4427.6	4270.6	5512.9	4172.6	5068.2	5767.8	6482.6	8729.8	4603.3	5656.3	5744.6	4663.6	4880	4317.6	5522.6	5822.2	5642.3	7611.9	
32488_at	COL3A1	10.9	1.7	1.6	0.9	3.4	1.7	1	0.8	8	4.2	8.7	3.3	0.7	1.1	1.4	7.3	3.4	1.1	2.3	2.8	10.2	
32489_at	GRIN2B	9.4	2.5	12.4	1.3	1.2	0.9	9	2.5	3	2.8	14.6	14	9	1.6	7.2	5.5	32.5	9.2	2	8	11.7	
32490_at	CEACAM4	47	37.4	31.9	19.6	32.7	38.2	21.4	27.1	40.6	53.8	52.7	47.5	12.5	41	24.9	23.9	58	42.5	44.5	52.9	35.2	
32491_at	DRD3	3.5	5.2	3.6	9.4	17.6	17.7	8.4	3.9	9.9	18.8	11.6	14.3	10	6.3	5.2	7.8	7.3	4.8	7.1	21.7	5.8	
32493_at	TEF	25.4	24.4	22.4	36.4	46.9	15.2	12.2	37.7	16.7	12.8	5.1	81.5	18.1	7.3	32.2	49	83.1	33.2	32.2	65.7	6.7	
32494_at	HTR1D	2.3	12.8	7.7	4.3	8.4	2.9	2.6	8	10.7	5.9	7.9	7.8	1.7	5.5	4.3	11.2	10.3	5.5	4.8	13.6	7.5	
32495_at	CLCN1	14.2	6.8	7.7	7.3	7.3	7.8	3.7	15.7	24.4	10.9	25.6	11.7	5.7	5.9	4.8	8.4	15	7.2	8.9	12	8.6	
324_f_at	BTF3	603	549.6	538.6	569.2	441	736.7	714.8	450.5	656.4	422.9	702.4	418.5	584.1	578.2	497.1	673.9	459.7	615.9	449.1	407.5	568	
32500_at	D16471	27.2	9.5	6.6	1.1	4.8	9.6	4.8	0.9	12.7	12.6	20.4	8.8	2.9	7.7	1.9	9.3	24.5	12.6	1.9	16.1	0.9	
32502_at	GDPD5	78.1	59.4	19.8	74.3	39.4	55.3	60.4	74.8	46.9	88.9	154.7	65.1	80.8	15.3	54.2	57.7	25.3	31.6	129.6	50.6	66.5	
32503_at	SNX27	13.6	1.8	2.9	1.5	1.9	4.1	2.1	5.9	3.5	12.7	6.6	3.1	2.4	2	1.9	2.3	4.2	4	3.2	5.2	2.3	
32504_at	SNX27	81	89.2	54.1	155.7	80.4	125.6	93.9	95.2	103.4	89.7	84.8	77.9	59.8	103.9	98.4	108	134.7	95.3	128.5	100.2	83.1	
32505_at	GRINA	60.8	63.9	57.3	52.4	86.4	75.9	39.1	47.6	56.6	85.6	37.2	99.2	28.8	50.9	59.8	37.9	159.6	82	51.1	24.2	71.3	
32508_at	PRRC2C	222.1	317.6	177.1	350.4	281.8	456.1	446.9	384	316	187.5	249.6	231.1	222.8	380.4	276	368.8	306.6	514	279.8	164.1	348.3	
32510_at	AKR7A2	157.3	89.2	103.9	130.6	147.1	166.5	167.7	123.4	158.8	121.6	73.5	92.1	292.1	120.5	102.4	141.8	119.7	122	89.7	134.8	97.7	
32512_at	NEFM	4.5	1.7	10.8	12.2	8.2	6	16	7.9	4.1	1.1	9.5	4.2	1.5	8.4	7.5	12	5.3	17.9	2.7	7.1	5.2	
32515_s_at	CTSZ	3.6	3.9	3.6	2.3	3.4	3.5	2.4	2.5	4.7	5.5	4	4.8	2.3	1.9	4.2	2.7	6.2	3.7	4.6	3.2	3.2	
32517_at	CAPN7	60.2	63.1	37.9	52	32	66.8	55.8	46.5	34.6	55	34.7	28.2	35.3	42	43.7	76.2	27.7	48.8	38.4	33.4	25.4	
32518_at	ZPR1	255.9	193.9	156.1	148.5	127	169.1	136.7	161.2	150.5	123.9	143.1	155.1	72.6	150.4	136.5	156.5	96.4	143.6	146.1	153.9	150	
32519_at	MAP2K2	16.3	18.3	13.3	15	18	11.5	7	11.6	10.8	13.4	10	21.6	15.1	10.1	30.9	10.1	26.4	13.5	23.1	14.8	17.2	
32522_f_at	CLTB	16.6	66.9	43.2	60.1	28.5	6.8	25.7	89.2	8.5	48.4	8.3	17.5	44.2	40.5	41.7	40.6	20.7	20.9	31.2	68.9	62	
32523_at	CLTB	69.6	97.6	99.1	99.3	77.6	50.5	57.6	95.8	62.2	55	78.7	82.6	155.8	69.4	126	87.8	42.5	51.8	78.8	102.5	79.4	
32530_at	YWHAQ	627	514.6	547.7	719.3	468	640.6	658.5	469.8	455.8	276.7	403.6	294.1	936	519.7	617	641.7	375.8	671	283.8	330.2	479.5	
32539_at	COPS8	87.2	32.2	75.3	63.1	25.8	78.4	93.4	63.6	76.4	65.2	98	84.6	52.6	57	29.9	57.9	25	30.7	75.4	12.2	68.2	
32546_at	FH	134.4	59.8	85.2	69.1	68.1	77.8	112.1	58.2	116.4	94.6	72.1	10	81.2	77.3	55	55.4	65.9	100.5	44.9	72.9	67.8	
32548_at	PTGES3	257.4	193.9	195.5	222.1	180.1	299	265.1	139.5	258.9	139.1	256.3	135.2	251	248.1	195.5	151	163.4	192.1	83.9	247.2	81.6	
32556_at	U2AF2	186.6	236.9	179	140.8	189.6	12.5	13.1	141	36.6	80	39.5	125.1	112.1	173.9	224.9	125.9	53.7	13.5	105.1	112.4	48.5	
32559_s_at	LSM4	149.6	69.7	112.7	75.4	87.4	88.3	90.8	69.6	107.9	84.6	86.8	89.6	90.2	79.2	85	98.5	111.8	90.5	90.4	96	83.7	
32561_at	SPIDR	35	36.8	25.7	26.5	27	37.4	39.6	44.1	34.2	45.7	24.9	6	27.7	39.2	26.4	51	23.5	45	36.2	38.5	13.9	
32565_at	SMARCD3	6.5	1.5	5.1	6.8	3.8	6.6	18.7	3.8	5.7	7.7	7.2	3.8	2.9	4.4	4.1	9.6	4	3.3	80.6	3.7	3	
32569_at	PAFAH1B1	225.3	237.3	229.9	304	190.4	417.6	335.8	314.2	310.7	305	222	91.3	196	297	241.2	234.9	144.2	310	176.9	208.9	211.7	
32570_at	HPGD	14.8	5.3	7.4	14.1	21.5	15.2	16.5	5.5	2.8	11	2.3	7.2	7.1	9.3	2.2	1.2	24.6	15.5	5.4	10.8	5.9	
32571_at	MAT2A	49.3	61.3	43.8	52.2	72.1	59.6	35	57.8	18.4	37.6	69.5	34.2	53.2	87.8	79.1	57.5	14.3	25.6	42.3	96.4	6.7	
32576_at	EIF3F	1481.2	1169.7	1028.7	1203.4	990.2	1203.5	1428.6	1147.9	1251	876.5	1349.4	969.2	1380.9	1194	1054.4	1312.6	970.4	1370.5	689.1	905.2	969.4	
32578_at	MLX	74.9	76.3	54.3	62.3	75.2	60.4	105.6	64.2	58.7	61.4	81.5	17.8	71.6	79.2	59.9	83.6	27.8	83.2	85	65.9	48.1	
32581_at	RAB2A	13.5	3.2	15	7.9	8.4	2.3	3.7	0.8	9	3.7	6.8	1.5	6.5	1	15.3	6.3	1.5	10.3	2.3	1.6	0.8	
32584_at	PSMD8	110.7	84.7	112.2	103.5	80.8	87.7	89	68.2	95.2	66.4	60.3	61.4	85.2	83.2	59.8	103.3	89.3	83.4	61.5	104.9	52.4	
32588_s_at	ZFP36L2	1415.4	947.4	1523.1	1358.1	765.1	643.4	2152.2	829.5	1946.7	1491	3139.7	935.3	658.7	1178.2	1194.8	1745.1	298.4	765.9	1864.3	1777.9	1760.2	
32595_at	GRSF1	93.5	62.4	68.5	101.4	65.1	92.6	82.9	62.5	75.1	86.2	74.2	63.7	72.6	59.7	78.3	81.8	25.8	74.7	63	46.4	82.8	
32597_at	RBL2	467.4	646	439	633	590.8	868.8	735.9	725.1	471.9	424.9	858.8	186	498.2	627.6	489.3	488.5	634.2	569.7	459.4	557.5	282.9	
32598_at	NELL2	54.9	36.5	32.4	33.1	40.9	70.1	30.5	42	46.8	22.8	65.8	71.9	46.4	23.9	47.1	39.1	58	37.5	82.3	38.7	35.3	
32600_at	DOK4	5.6	2.6	2.2	3	2.6	4.5	2.1	2	7.4	9	9.8	3.5	3.9	5.4	2.6	1.5	4.8	5.7	8.6	4.4	5.8	
32601_s_at	POLR2C	45.6	20.9	12.3	23.4	11.5	23.2	45.4	76	101.3	13.6	74.5	76.3	8.4	15.2	34	38.5	27	31.7	25.6	22.1	19	
32602_at	RAP1GDS1	60.8	59.9	40.5	51.3	50.6	47.9	76.5	48.9	80.7	21.7	37.7	28.2	69.9	59.6	39.7	47.5	26.9	54.4	38	43	67.4	
32604_s_at	CEP68	48.8	33	27	32.1	43.7	40.1	18.6	22.8	48.4	46.9	78.5	49.5	30.9	30.7	33.2	30.4	101.5	45.9	31.5	51.6	55.8	
32607_at	BASP1	403.2	34.4	607.6	743.4	321.9	508.4	436.9	553.3	351.3	836.5	213.9	262.3	1279.2	521.1	523.7	266.4	319.3	569.2	355.3	126.3	58	
32614_at	SV2B	17	20.1	34.1	5	23.1	11.5	5.4	7.8	21.1	5.7	6.4	12.8	21.6	22.4	11	25.8	52.5	6.8	45	34.7	14.1	
32618_at	BLVRA	42	4.4	10.8	23.7	9.7	20.6	34.8	19.5	22.5	5.8	19.9	42.1	28.4	22.8	28	4.9	8.6	20.3	45.2	27.3	6.7	
32620_at	FETUB	26	29.3	7	30.1	11.6	9.8	23.3	39	22.1	9.3	10.1	36.1	6.4	12.8	17	11.1	18.3	5.9	6.7	10.1	23.2	
32623_at	GABBR1	119	298.9	314.5	406.4	355	381.2	495.4	412.2	396.8	224	399.9	180.1	163.8	345.2	150.3	252.9	234.2	893.7	340.2	203.8	693.2	
32624_at	RALGAPA1	53	55.6	38.1	51.7	41.9	68.5	60.7	60.8	43.4	39.4	41.6	4.7	37.4	67.2	52.2	65.9	45.8	67.7	32.1	43.9	47.4	
32625_at	NPR1	16.1	7.3	10	7	10.1	25.6	16.8	16.4	10.1	9.8	35	52.9	13.3	6.6	5.9	24.9	24.1	11.7	29.6	15.1	11	
32627_at	RANBP6	54.4	40.1	44.2	23.5	13.6	59	64.1	38.3	46.7	26.3	46.6	27	11.9	30.3	33.6	53.9	51.6	42.7	35.3	68.7	38.2	
32629_f_at	BTN3A1	491.1	471.5	691.1	701.3	697.4	800.2	753.2	496.7	402.6	1287.7	627.4	866.4	483.3	576.4	565.5	573.6	751.5	850	763.6	417.1	636.9	
32633_at	ICA1	21.8	13.7	20.6	16.7	12.5	10.6	17.8	6.7	34.6	23.4	13.8	30	7	21.8	12.4	5.8	10.7	13.6	8.5	22.5	6.5	
32635_at	TRIM33	78.9	116	89.9	147.3	114.8	201.6	259.3	151.5	190.4	130.2	158.9	63.1	95.2	110.8	98.6	158	144.8	210.4	133.2	157.8	262	
32637_r_at	SMG1	2	3.5	3.9	2.5	5.5	3.3	5	9.4	1.3	7.7	11.8	2	1.2	0.4	3.4	0.9	1.3	10.7	9.9	9.1	1.3	
32638_s_at	SMG1	22	24.8	31.3	28.2	25.8	23.3	15.4	31.4	16.1	17.5	12	12.1	14.5	31.2	15	13.6	14.7	9.4	9.2	26.8	15.8	
32640_at	ICAM1	29.7	7.4	30.7	26	33.5	15.2	34.5	20.4	11.4	29.9	41.7	161.2	35.1	26	17.6	19.7	27.8	4.6	71.3	42.4	9	
32643_at	GBE1	127.6	130.4	138.8	99.3	126.4	99.3	140.3	111.5	121.1	134.3	111.7	125.6	101.3	129.3	99	90.4	185.2	130.2	113.6	94.1	129.7	
32644_at	NUP188	290.4	383.4	294.3	344.2	283.8	251.4	296.3	392.3	281.5	313.8	243.6	227.9	265	376.8	371.3	360.2	239.6	317.9	246.1	254	399.6	
32645_at	PDE4DIP	16.6	4.8	2.9	12.8	3.4	2	23.9	12	10.8	20.4	4.1	13	1.4	17.4	3.1	8.7	3.5	4.1	5.6	17.2	22.6	
32649_at	TCF7	325	226.6	88.9	269	77.6	91.8	105	197.2	49.4	73.4	61.9	60.4	118.8	172.4	169.7	200.6	53.8	72.5	66.4	53.5	504.9	
32651_at	TAGLN3	33.6	18.5	10.4	23.9	10.1	22.5	8.5	33.4	25.7	38.8	10.9	19.2	19.4	4.8	48.4	65.5	37.7	27.8	10.8	38.8	77.6	
32653_at	BRD8	5.6	11.8	24.5	43.8	44	27.8	10.3	26.6	31	72.1	13.5	95	9.6	9.6	11.5	8.8	164.4	60.3	63.5	60.5	13.7	
32654_g_at	BRD8	61.3	117.3	56.5	86	79.5	171.9	109.1	82.7	133.7	62.4	94.5	41.6	89.7	137	90.9	138.9	77.4	117.6	74.6	99.6	103.9	
32655_s_at	BRD8	55.9	67	61.9	47.5	62.3	96.3	63.9	68.4	72.9	84.7	74.1	31	51	87.5	34.5	64.1	52.6	85.2	38.8	59.3	32.3	
32657_at	IQCB1	83.5	87.7	79.6	85.8	73.9	96.4	71.4	74.5	102.9	124.5	43.8	54.8	59.8	78.4	80.4	85.6	89.8	128	60.9	84.2	77	
32660_at	TRANK1	262.2	284.1	255.7	277.4	240.2	319.4	265.7	322.7	237.5	594.4	287.4	240	318.2	220.1	254.2	239.2	274.8	314.4	371.6	252.2	356.3	
32662_at	MDC1	126.5	263.6	177.1	198.4	243	217.1	275.6	220.8	138.7	188.6	117	170.4	138.9	185	232.6	226.9	243.9	312.7	166	211.5	173.9	
32665_at	PPM1B	51.5	29.5	28.6	40	34.2	53.7	35.5	28	28	37.8	20	37.2	33.8	44.8	38	35.7	52.1	45	28.7	36	75.4	
32666_at	CXCL12	1.3	1.1	1.4	4.9	1.2	1.5	1.1	0.9	1.5	22	2	2.5	1.5	0.7	0.9	1.4	4.4	9.5	3.6	3.6	3.1	
32667_at	COL4A5	4.7	3.8	9.3	3.9	9.2	7.9	9.3	10	16	10	14.2	12.3	1.2	4.7	10.4	0.8	2	1.1	14.2	10	10.3	
32674_at	ZNF638	109.4	135.5	104	104.5	123.9	202.5	132.1	136.8	180.1	137.2	128.3	54.1	117.3	125.5	125.1	112.6	113.6	146.8	98.2	144.9	210.1	
32678_at	MYO5A	4.2	6.6	1.8	1.3	2.7	6.7	6.1	2.6	3	26.2	17.1	5	6.8	1	3.6	3.4	15.7	21.8	4.7	9.5	4.8	
32682_at	TMPO	25.2	9	15.7	7.1	5.6	25.6	6.8	15.6	26	30.3	28	1.6	19.6	13.1	13.8	15	24.3	21.7	3.9	25	0.8	
32683_at	TMPO	11	14.6	10	10.4	11.7	23.1	13.4	1.4	21.3	6.7	12.7	6.6	10.1	6.2	6.3	9	12.3	14.5	7.3	13.3	2.9	
32695_at	HTATSF1	216.5	151.3	205.8	206.1	153.9	211	178.4	161.1	211.3	143.6	110.2	142.4	160	189	207.6	140.9	164.2	183.5	146.2	164.6	151.8	
32700_at	GBP2	134.5	117.3	81.5	116.1	84.8	143.6	151.4	92.1	76.8	108.3	72.8	99	130.8	102.2	77.9	73.9	76.4	99.4	114	137.5	121	
32704_at	DOCK2	333.4	351.2	287.7	369.2	321	422.5	401.1	409.9	326.7	402.9	445.2	287.7	259.3	331.9	376.9	421.8	361.2	331.8	350.3	388.1	477.3	
32707_at	KATNA1	9.1	8.3	2.6	10	8.7	15	4.9	14.2	4.7	16.5	1.7	3.6	6.4	14.8	7	9.6	3.5	7.3	14.8	1.4	23.2	
32708_g_at	KATNA1	53.8	30.5	28.8	27.3	24.7	33	31.1	32.7	39	38.6	27.1	23.5	20.9	26.9	16.4	28.3	32	39.5	28.8	35	45.2	
32711_g_at	KCNAB1	0.6	3.6	12.8	8.7	1.7	15.7	6.9	4	15.7	12.2	3.9	4.5	4.5	8	5.9	2.7	30.8	17	1.9	2.3	3.3	
32717_at	NEURL1	103.6	51.4	93.8	69.8	109.2	77.4	56.9	83.8	85.1	122.5	115.1	158.7	83.3	83.5	71.1	82.2	190.5	89.3	127.5	135.9	110.3	
32718_at	TPST1	5.1	1.6	9.4	3.1	4.8	7.8	1.6	1.6	1.5	1.4	2.3	5	3.6	5.6	3.8	3.1	20.5	7.2	9.6	3	5.2	
32720_at	ATG12	52	74.9	47.9	46	65	103.1	102.5	59.5	80.4	40.8	63.2	51.6	72.6	84.9	56	80.6	77.1	79.1	46.3	74.2	97.4	
32722_at	ARG2	16.4	7.5	13.2	7.5	17.2	3.2	2	9.8	3.1	4.5	2.3	4.3	1.4	6.2	7.9	1.4	8.1	3.9	14.2	39.8	3.2	
32725_at	BID	76.5	58.5	61.7	82.4	87.6	79.8	75.8	35.7	77.9	54	89	203.6	29.2	49.9	99	55.5	208.3	41.5	178.2	117.1	20	
32731_at	APBB3	126.6	82.3	112.9	56	92.6	86.9	120.1	119	95.1	192.1	116.5	64.3	84.4	184.4	75.8	136.7	90.9	99.1	152.2	99.1	111.8	
32732_at	MRPS14	20.6	15.6	9.5	12.7	9	22.8	11.6	13.8	2	29.7	8.5	5.2	2.9	16.2	13.3	5.9	5.5	3.8	2.2	28.9	2.4	
32734_at	PPP2R5E	62.3	59.4	47.7	78.1	51.3	76.8	103.5	46.2	66.9	44	82.7	59.1	80	64.8	63.9	57.7	60.6	102.6	69.2	52.7	86.4	
32737_at	RAC2	1289.2	910.7	857.5	830.7	887.7	655.6	490.7	935.6	657.1	741.1	1075.1	381.5	966.9	1046.9	578.1	609.5	128.8	575.3	384.2	875.7	176.1	
32738_at	NDUFS2	192.2	197.4	246.9	202.9	181.4	178	155.3	180.2	117.6	176.6	99.1	110.9	173.5	216.2	179.6	208.4	136	181.5	199	128.1	167.2	
32741_at	RABEP1	98.5	128.7	69	50.3	61.7	137.2	146.2	180.4	142.4	159.4	106	55.7	77.6	145.8	124.1	54.1	102	182.8	45.3	134.4	24.2	
32745_at	MRPL40	157.7	99.1	117.3	85	69.5	128.4	174.1	57.9	129.7	90.7	125.2	60.4	183.1	96.4	102.3	127.1	88.6	134.5	60	80.8	57.4	
